experiment_id,scenario_id,replication,seed,policy,run_kind,total_cost,transport_cost,reroute_cost,expedite_cost,holding_cost,backlog_cost,late_cost,terminal_cost,same_day_fill_rate,final_fulfilment_rate,ending_backlog_units,backlog_unit_days,late_delivered_units,late_delivery_rate,average_lateness_days_weighted,reroute_count,expedite_count,expedited_units,decision_count,invalid_action_rate,abstention_rate,fallback_rate,mean_decision_latency_ms,days_to_clear_backlog_after_shock,terminated_with_unresolved_state
heavy_port_disruption_comparison,primary_port_extended_closure_with_congestion,1,1043,heuristic,UNDISRUPTED,171417.000000,26080.000000,0.000000,0.000000,1304.000000,99033.000000,0.000000,45000.000000,0.000000,0.708114,500,33011,0,0.000000,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,,True
heavy_port_disruption_comparison,primary_port_extended_closure_with_congestion,1,1043,heuristic,DISRUPTED,251389.000000,26800.000000,240.000000,0.000000,1776.000000,147633.000000,15540.000000,59400.000000,0.000000,0.614711,660,49211,1120,0.518519,9.250000,3,0,0,129,0.000000,0.000000,0.000000,0.004522,,True
heavy_port_disruption_comparison,primary_port_extended_closure_with_congestion,1,1043,llm_agent,UNDISRUPTED,171417.000000,26080.000000,0.000000,0.000000,1304.000000,99033.000000,0.000000,45000.000000,0.000000,0.708114,500,33011,0,0.000000,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,,True
heavy_port_disruption_comparison,primary_port_extended_closure_with_congestion,1,1043,llm_agent,DISRUPTED,178157.000000,47080.000000,320.000000,8400.000000,1304.000000,73713.000000,2340.000000,45000.000000,0.055458,0.708114,500,24571,80,0.037037,19.500000,4,21,840,25,0.000000,0.000000,0.000000,2254.411395,,True
heavy_port_disruption_comparison,primary_port_extended_closure_with_congestion,2,1044,heuristic,UNDISRUPTED,122565.000000,26400.000000,0.000000,0.000000,1308.000000,66447.000000,60.000000,28350.000000,0.000000,0.800759,315,22149,40,0.018519,1.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,,True
heavy_port_disruption_comparison,primary_port_extended_closure_with_congestion,2,1044,heuristic,DISRUPTED,215369.000000,27120.000000,240.000000,0.000000,1892.000000,122247.000000,17520.000000,46350.000000,0.000000,0.674257,515,40749,1200,0.555556,9.733333,3,0,0,141,0.000000,0.000000,0.000000,0.006406,,True
heavy_port_disruption_comparison,primary_port_extended_closure_with_congestion,2,1044,llm_agent,UNDISRUPTED,122565.000000,26400.000000,0.000000,0.000000,1308.000000,66447.000000,60.000000,28350.000000,0.000000,0.800759,315,22149,40,0.018519,1.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,,True
heavy_port_disruption_comparison,primary_port_extended_closure_with_congestion,2,1044,llm_agent,DISRUPTED,135119.200000,47400.000000,480.000000,8400.000000,1376.200000,45453.000000,3660.000000,28350.000000,0.339658,0.800759,315,15151,160,0.074074,15.250000,6,21,840,27,0.000000,0.000000,0.000000,2156.513756,0,True
heavy_port_disruption_comparison,primary_port_extended_closure_with_congestion,3,1045,heuristic,UNDISRUPTED,132856.000000,26080.000000,0.000000,0.000000,1308.000000,74508.000000,0.000000,30960.000000,0.000000,0.786600,344,24836,0,0.000000,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,,True
heavy_port_disruption_comparison,primary_port_extended_closure_with_congestion,3,1045,heuristic,DISRUPTED,213008.000000,26800.000000,240.000000,0.000000,1780.000000,123108.000000,15720.000000,45360.000000,0.000000,0.687345,504,41036,1120,0.518519,9.357143,3,0,0,129,0.000000,0.000000,0.000000,0.006621,,True
